Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancel Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-01-09,10:46:33,CNR9380017,Success,CUS22741,eBike,Judges Bunglow,Ellis Bridge,3.67,6.92,,,,,,,246,16.4,4.3,4.31
2025-01-30,16:37:57,CNR3304426,Success,CUS85444,eBike,Rakhial,Paldi,6.36,6.48,,,,,,,146.98,1.03,4.57,3.73
2025-01-15,05:23:41,CNR1500874,Cancelled by Customer,CUS33105,Prime Plus,Isanpur,Manigar,,,1,Driver is not moving towards pickup location,,,,,253.8,16.92,,
2025-01-10,13:02:17,CNR1333995,Cancelled by Driver,CUS46124,Prime Sedan,Raipur,rol,,,,,1,Customer related issue,,,82.89,2.78,,
2025-01-04,16:43:35,CNR9217553,Success,CUS37911,Auto,Dani Limda,Bopal,4.83,2.89,,,,,,,135,7.5,4.97,4.6
2025-01-18,05:57:52,CNR3408759,Success,CUS36195,Mini,Chandkheda,Kalupur,6.58,4.57,,,,,,,94.97,4.09,3.83,4.49
2025-01-31,10:37:30,CNR6155548,Success,CUS56176,Bike,CTM,Vas,8.75,4.12,,,,,,,226.05,15.07,4.19,3.98
2025-01-26,03:06:44,CNR9413106,Cancelled by Customer,CUS75460,Prime Plus,Raipur,Jodhpur,,,1,Driver is not moving towards pickup location,,,,,169.56,9.42,,
2025-01-30,22:17:33,CNR7065890,Success,CUS80897,eBike,Bapugar,Memgar,3.26,2.21,,,,,,,187.35,12.49,4.29,4.72
2025-01-27,12:07:02,CNR6919347,Success,CUS19779,Bike,SG Highway,Saraspur,3.67,7.45,,,,,,,140.1,9.34,4.58,3.91
2025-01-17,17:25:42,CNR5286096,Success,CUS71999,eBike,Ambawadi,Bodakdev,8.23,3.71,,,,,,,82.39,5.18,4.04,4.38
2025-01-09,08:48:17,CNR1847034,Cancelled by Driver,CUS54147,Bike,Motera,Lambha,,,,,1,The customer was coughing/sick,,,208.5,13.9,,
2025-01-03,00:26:13,CNR7836646,Incomplete,CUS87983,Prime Plus,Sindhu Bhavan,CTM,,,,,,,1,Vehicle Breakdown,134.55,8.97,,
2025-01-22,19:10:34,CNR5800412,Cancelled by Customer,CUS44027,Mini,Isanpur,Vas,,,1,Driver asked to cancel,,,,,145.94,1.81,,
2025-01-21,18:31:23,CNR2432873,Success,CUS52688,eBike,Nikol,Ranip,5.97,7.56,,,,,,,96.46,2.17,4.16,3.8
2025-01-25,19:07:55,CNR7644938,Success,CUS24972,eBike,Motera,Isanpur,6.9,5.55,,,,,,,338.58,18.81,3.76,4.28
2025-01-03,09:56:49,CNR9529025,Success,CUS39072,Bike,Odhav,Vas,2.96,6.55,,,,,,,113.55,7.57,3.98,4.23
2025-01-10,06:25:34,CNR2077892,Success,CUS11222,Prime SUV,Paldi,Isanpur,5.3,3.28,,,,,,,201.75,13.45,4.4,4.42
2025-01-31,16:17:24,CNR3995071,Success,CUS34752,eBike,Shahibaug,Ghatlodia,7.8,7.29,,,,,,,87.15,1.66,4.38,3.95
2025-01-24,16:38:05,CNR4532826,Cancelled by Driver,CUS34035,Mini,rol,roda,,,,,1,The customer was coughing/sick,,,225.3,15.02,,
2025-01-17,17:07:17,CNR5918182,Success,CUS29771,Prime Sedan,Motera,Thaltej,2.89,5.45,,,,,,,113.98,4.11,3.95,4.27
2025-01-05,22:11:09,CNR4698452,Success,CUS30072,Prime Sedan,Ghatlodia,Science City,8.44,7.2,,,,,,,232.38,12.91,3.92,4.7
2025-01-17,11:40:12,CNR3902632,Success,CUS69860,Prime SUV,Saraspur,Saraspur,5.66,6.48,,,,,,,237.9,15.86,4.1,4.54
2025-01-02,21:13:22,CNR5917536,Incomplete,CUS30330,Bike,ranpura,Shahpur,,,,,,,1,Customer Demand,109.35,7.29,,
2025-01-08,06:13:16,CNR8461312,Success,CUS27104,Auto,Ranip,Vejalpur,7.64,5.59,,,,,,,282.6,18.84,4.11,4.41
2025-01-03,02:38:04,CNR6625812,Incomplete,CUS80815,Prime Plus,CTM,Sabarmati,,,,,,,1,Customer Demand,206.7,13.78,,
2025-01-29,09:45:58,CNR1625301,Cancelled by Driver,CUS62735,Prime Plus,Chandkheda,Sabarmati,,,,,1,The customer was coughing/sick,,,113.8,4.98,,
2025-01-20,11:57:21,CNR6155066,Success,CUS53112,eBike,Odhav,Saraspur,3.19,7.09,,,,,,,147,9.8,4.7,4.7
2025-01-02,06:00:01,CNR5482177,Success,CUS29885,eBike,rol,Ambawadi,5.7,2.13,,,,,,,225.3,15.02,3.67,4.52
2025-01-07,08:35:54,CNR7344563,Success,CUS76891,Prime SUV,Saraspur,Bapugar,6.3,4.46,,,,,,,84.26,4.81,4.38,4.8
2025-01-16,17:12:34,CNR3044400,Success,CUS47935,Bike,Science City,Ellis Bridge,8.95,7.37,,,,,,,117.9,5.77,3.71,4.55
2025-01-12,12:33:05,CNR4797351,Cancelled by Driver,CUS92324,Prime SUV,Judges Bunglow,vrangpura,,,,,1,Persol & Car related issues,,,328.68,18.26,,
2025-01-20,03:18:35,CNR6295702,Success,CUS24655,Prime Sedan,Motera,Nikol,6.24,5.23,,,,,,,248.1,16.54,4.8,4.58
2025-01-02,01:48:22,CNR3189655,Success,CUS65679,eBike,Vatva,Sabarmati,5.12,2.34,,,,,,,181.65,12.11,3.94,4.74
2025-01-14,19:36:51,CNR9588383,Incomplete,CUS97646,Bike,Kalupur,Sola,,,,,,,1,Customer Demand,257.7,17.18,,
2025-01-31,10:43:43,CNR4481877,Success,CUS19781,Auto,Dariyapur,Jamalpur,4.71,4.31,,,,,,,190.2,12.68,3.52,4.6
2025-01-15,07:31:02,CNR8076219,Incomplete,CUS84251,Mini,Vejalpur,Behrampura,,,,,,,1,Vehicle Breakdown,293.85,19.59,,
2025-01-23,00:43:28,CNR7261557,Success,CUS44303,eBike,Gurukul,Chandkheda,2.09,6.03,,,,,,,250.05,16.67,3.51,4.27
2025-01-21,01:26:07,CNR8854617,Success,CUS54994,Auto,Gota,Paldi,9.19,6.74,,,,,,,116.18,1.7,4.65,4.42
2025-01-18,02:59:15,CNR4404264,Cancelled by Customer,CUS71926,Auto,Khokhra,Gota,,,1,AC is not working (Only for 4-wheelers),,,,,306.9,17.05,,
2025-01-24,07:01:17,CNR9193910,Incomplete,CUS39630,eBike,Chandkheda,Chandkheda,,,,,,,1,Customer Demand,196.65,13.11,,
2025-01-21,17:28:47,CNR4523014,Cancelled by Customer,CUS85268,Prime SUV,Vatva,Dariyapur,,,1,AC is not working (Only for 4-wheelers),,,,,136.8,9.12,,
2025-01-26,03:39:01,CNR5600611,Cancelled by Customer,CUS47719,Auto,roda,SG Highway,,,1,Driver asked to cancel,,,,,135.54,7.53,,
2025-01-08,14:48:27,CNR5620080,Cancelled by Driver,CUS94125,Prime Plus,vrangpura,Kankaria,,,,,1,Persol & Car related issues,,,181.8,12.12,,
2025-01-19,12:33:44,CNR5237714,Success,CUS26860,Bike,ranpura,Lambha,3.07,3.89,,,,,,,332.28,18.46,4.46,4.57
2025-01-13,03:02:54,CNR1836833,Cancelled by Driver,CUS79942,eBike,Rakhial,Chandkheda,,,,,1,More than permitted people in there,,,87.57,4.53,,
2025-01-12,18:58:17,CNR9916516,Success,CUS24636,Bike,Ghatlodia,Satellite,7.89,5.72,,,,,,,144.54,8.03,4.45,3.91
2025-01-08,13:13:54,CNR4728813,Success,CUS14916,eBike,Ellis Bridge,ranpura,5.41,4.01,,,,,,,159,10.6,4.45,4.87
2025-01-08,19:11:06,CNR7450616,Success,CUS22379,Prime Sedan,Memgar,CTM,3.59,6.8,,,,,,,114,7.6,4.36,4.09
2025-01-04,13:21:10,CNR9063199,Success,CUS19053,Mini,Behrampura,Nikol,4.95,7.73,,,,,,,121.86,6.77,3.75,4.63
2025-01-08,13:08:17,CNR9338621,Success,CUS76962,eBike,ranpura,Saraspur,3.47,7.06,,,,,,,119.73,3.97,3.95,3.95
2025-01-20,17:12:35,CNR3922307,Cancelled by Customer,CUS45478,Prime Sedan,CTM,Isanpur,,,1,Driver asked to cancel,,,,,284.25,18.95,,
2025-01-27,04:29:00,CNR5555414,Incomplete,CUS34115,Bike,Rakhial,Ghatlodia,,,,,,,1,Vehicle Breakdown,130.62,1.94,,
2025-01-09,03:38:56,CNR7624788,Success,CUS35941,Prime Plus,Dariyapur,Paldi,8.92,5.37,,,,,,,104.15,6.63,4.48,3.75
2025-01-13,06:46:48,CNR6310116,Incomplete,CUS72590,Prime Sedan,Prahlad gar,Jamalpur,,,,,,,1,Other Issue,127.5,8.5,,
2025-01-16,10:06:31,CNR4619186,Cancelled by Driver,CUS37448,Prime Plus,Vejalpur,Rakhial,,,,,1,Customer related issue,,,193.2,12.88,,
2025-01-01,19:25:33,CNR6419384,Success,CUS20237,Prime Sedan,Kankaria,Asarwa,9.13,7.47,,,,,,,263.4,17.56,3.53,4.64
2025-01-26,04:03:09,CNR8224440,Cancelled by Customer,CUS74689,Mini,Shahpur,Raipur,,,1,Driver asked to cancel,,,,,309.96,17.22,,
2025-01-08,11:58:35,CNR7615650,Success,CUS79620,Prime Plus,Vas,ranpura,4.63,5.85,,,,,,,121.65,8.11,4.75,3.64
2025-01-13,07:11:52,CNR1471462,Success,CUS38666,Bike,Sabarmati,Odhav,3.87,5.14,,,,,,,159.15,10.61,4.73,4.85
2025-01-12,12:47:58,CNR9210287,Success,CUS99806,Prime Plus,Lambha,Ranip,7.69,2.67,,,,,,,237.42,13.19,4.78,3.9
2025-01-05,23:48:31,CNR9153755,Cancelled by Driver,CUS43491,eBike,ranpura,Lambha,,,,,1,Persol & Car related issues,,,219.06,12.17,,
2025-01-05,03:47:01,CNR9928578,Success,CUS24105,eBike,Jodhpur,Gota,6.22,4.59,,,,,,,305.82,16.99,4.29,4.32
2025-01-23,13:16:56,CNR4083741,Cancelled by Driver,CUS33290,Bike,Saraspur,Vejalpur,,,,,1,Customer related issue,,,93.55,3.05,,
2025-01-12,06:05:13,CNR2192842,Cancelled by Customer,CUS52772,Bike,Vatva,Manigar,,,1,Change of plans,,,,,126.18,7.01,,
2025-01-15,07:42:55,CNR8871811,Cancelled by Driver,CUS37350,Prime Plus,Vas,Asarwa,,,,,1,Persol & Car related issues,,,144.75,9.65,,
2025-01-16,12:48:47,CNR5062463,Incomplete,CUS13443,Prime SUV,Behrampura,Sindhu Bhavan,,,,,,,1,Customer Demand,146.25,9.75,,
2025-01-21,13:44:18,CNR5176691,Success,CUS57319,Prime Plus,Shahibaug,Prahlad gar,3.22,7.8,,,,,,,294,19.6,3.84,4.86
2025-01-07,08:34:42,CNR8963704,Success,CUS92513,Prime SUV,Dani Limda,Gota,6.59,5.05,,,,,,,208.05,13.87,3.53,4.94
2025-01-08,01:59:26,CNR5150366,Success,CUS84036,Prime Sedan,Asarwa,Sola,9.51,7.11,,,,,,,110.55,7.37,4.61,4.76
2025-01-03,02:45:02,CNR4580739,Success,CUS98540,Prime SUV,Sola,Asarwa,5.43,3.01,,,,,,,104.08,6.65,4.53,4.1
2025-01-02,13:39:17,CNR7775043,Cancelled by Driver,CUS91447,eBike,Thaltej,Bodakdev,,,,,1,Customer related issue,,,110.4,7.36,,
2025-01-20,06:12:28,CNR5950346,Success,CUS35640,Prime SUV,Science City,Asarwa,8.74,5.26,,,,,,,144.19,1.91,3.65,4.01
2025-01-12,23:06:28,CNR4312688,Success,CUS59830,Prime Plus,Judges Bunglow,vrangpura,3.77,5.78,,,,,,,259.2,14.4,3.74,3.91
2025-01-22,07:35:43,CNR5314296,Incomplete,CUS11435,Prime Sedan,Kankaria,ranpura,,,,,,,1,Customer Demand,176.85,11.79,,
2025-01-29,13:22:33,CNR9218900,Success,CUS43053,Mini,Paldi,Shahpur,5.75,5.81,,,,,,,171.3,11.42,3.58,3.84
2025-01-23,21:39:56,CNR9227013,Success,CUS93053,Prime Sedan,Jodhpur,Science City,3.04,7.8,,,,,,,83.67,2.16,4.73,4.42
2025-01-29,17:53:08,CNR3126825,Success,CUS93981,Mini,rol,Asarwa,8.61,6.5,,,,,,,252.45,16.83,3.7,4.04
2025-01-14,04:58:36,CNR9190132,Success,CUS46041,Prime SUV,SG Highway,Chandkheda,4.05,4.89,,,,,,,159.6,10.64,3.64,4.64
2025-01-18,08:58:02,CNR9407166,Success,CUS15137,Prime Plus,Kankaria,Gota,6.56,5.67,,,,,,,248.22,13.79,4.98,4.69
2025-01-12,22:24:32,CNR7663722,Success,CUS16723,Prime SUV,Bopal,Bapugar,5.25,2.04,,,,,,,97.55,1.9,4.56,3.76
2025-01-04,05:42:04,CNR7676949,Incomplete,CUS99393,Prime Sedan,Sola,Manigar,,,,,,,1,Customer Demand,122.34,4.96,,
2025-01-02,07:23:49,CNR1524999,Success,CUS83274,Prime SUV,Lambha,Ghatlodia,3.31,2.51,,,,,,,235.5,15.7,3.55,3.88
2025-01-18,04:49:09,CNR8860186,Success,CUS42769,eBike,Ghatlodia,Dani Limda,2.92,4.93,,,,,,,119.41,2.59,3.98,4.32
2025-01-22,03:04:56,CNR2958653,Cancelled by Customer,CUS28530,Bike,Ranip,Vastrapur,,,1,Driver asked to cancel,,,,,112.65,7.51,,
2025-01-30,01:13:58,CNR3802861,Cancelled by Customer,CUS12440,Prime Sedan,Paldi,Shahpur,,,1,Change of plans,,,,,178.95,11.93,,
2025-01-06,07:50:33,CNR7541397,Incomplete,CUS51187,eBike,Bapugar,Lambha,,,,,,,1,Other Issue,125.1,8.34,,
2025-01-20,09:21:43,CNR5557569,Success,CUS36350,Bike,Ellis Bridge,Satellite,6.55,2.41,,,,,,,101.25,6.75,3.75,4.17
2025-01-16,06:09:33,CNR9089816,Success,CUS19064,Mini,Manigar,Saraspur,8.22,7.95,,,,,,,239.25,15.95,3.91,3.74
2025-01-04,21:32:38,CNR6370002,Incomplete,CUS49255,Prime SUV,Vatva,Dariyapur,,,,,,,1,Other Issue,130.32,7.24,,
2025-01-13,06:57:12,CNR1360642,Success,CUS29170,Prime Plus,Lambha,Prahlad gar,3.78,2.38,,,,,,,222.45,14.83,4.92,4.55
2025-01-26,22:15:45,CNR4998629,Success,CUS14418,Auto,Saraspur,Jodhpur,3.7,4.31,,,,,,,105.21,5.09,4.83,3.94
2025-01-28,16:51:44,CNR5948857,Success,CUS65377,Prime SUV,Behrampura,CTM,5.62,3.66,,,,,,,109.95,7.33,4.12,3.59
2025-01-26,23:44:18,CNR5414874,Incomplete,CUS20758,eBike,Nikol,Gurukul,,,,,,,1,Vehicle Breakdown,333.36,18.52,,
2025-01-30,09:33:18,CNR1701656,Incomplete,CUS54943,Prime SUV,Paldi,Raipur,,,,,,,1,Customer Demand,90.51,1.6,,
2025-01-28,00:09:03,CNR9157780,Success,CUS54781,eBike,Sindhu Bhavan,Motera,5.33,3.08,,,,,,,138.38,5.58,4.92,4.86
2025-01-24,18:13:56,CNR6151157,Success,CUS25469,Prime Plus,Nikol,Vastrapur,9.78,6.62,,,,,,,284.7,18.98,4.34,4.85
2025-01-28,22:07:28,CNR5346869,Cancelled by Driver,CUS50610,Bike,vrangpura,Thaltej,,,,,1,Persol & Car related issues,,,116.1,7.74,,
2025-01-11,22:37:06,CNR7427267,Success,CUS50875,Bike,Motera,Kankaria,2.96,5.37,,,,,,,327.78,18.21,3.77,4.24
2025-01-24,19:42:11,CNR3960763,Success,CUS91029,Auto,Vastrapur,Isanpur,8.4,3.83,,,,,,,120.6,8.04,4.32,4.15
2025-01-17,09:34:59,CNR5960295,Incomplete,CUS60110,Bike,rol,Ranip,,,,,,,1,Customer Demand,176.4,11.76,,
2025-01-17,11:25:57,CNR6474065,Incomplete,CUS63256,Auto,Shahpur,Jodhpur,,,,,,,1,Customer Demand,261.6,17.44,,
2025-01-13,11:04:09,CNR6753162,Success,CUS24740,eBike,Sindhu Bhavan,Ranip,3.92,5.82,,,,,,,81.04,3.93,4.47,4.05
2025-01-19,20:46:18,CNR2491160,Success,CUS92216,eBike,Khokhra,Satellite,9.28,6.19,,,,,,,178.92,9.94,3.66,4.14
2025-01-13,10:42:46,CNR3765325,Success,CUS97359,Prime SUV,CTM,SG Highway,9.26,7.79,,,,,,,88.14,3.59,4.23,4.89
2025-01-07,14:11:34,CNR1462395,Cancelled by Customer,CUS59610,Mini,ranpura,Lambha,,,1,Driver asked to cancel,,,,,140.94,2.26,,
2025-01-23,20:31:34,CNR7585667,Success,CUS14236,eBike,Ambawadi,Prahlad gar,6.45,3.37,,,,,,,130.35,8.69,3.89,3.51
2025-01-07,02:35:58,CNR8135286,Incomplete,CUS76420,Mini,Bopal,Gurukul,,,,,,,1,Customer Demand,183.75,12.25,,
2025-01-08,02:13:55,CNR7313838,Success,CUS70177,Auto,Gurukul,Satellite,3.21,2.07,,,,,,,104.14,1.42,4.86,4.68
2025-01-29,01:00:49,CNR7857094,Success,CUS98749,Auto,Asarwa,Sindhu Bhavan,6.77,3.16,,,,,,,236.7,15.78,3.9,4.2
2025-01-09,14:02:30,CNR7103501,Incomplete,CUS91718,Prime Sedan,Vastrapur,Kankaria,,,,,,,1,Customer Demand,120.46,4.26,,
2025-01-17,20:41:15,CNR8841122,Success,CUS17418,eBike,Saraspur,roda,6.25,3.38,,,,,,,245.25,16.35,4.08,3.53
2025-01-08,23:31:53,CNR2672405,Cancelled by Customer,CUS42649,Prime SUV,rol,Shahpur,,,1,AC is not working (Only for 4-wheelers),,,,,106.36,1.18,,
2025-01-21,05:21:26,CNR9406453,Success,CUS40238,Mini,Lambha,Dani Limda,4.72,5.35,,,,,,,142.5,9.5,4,4.73
2025-01-07,00:32:47,CNR2657413,Incomplete,CUS80305,Mini,Manigar,Judges Bunglow,,,,,,,1,Customer Demand,151.65,10.11,,
2025-01-28,21:07:09,CNR6791403,Success,CUS98692,Prime Sedan,Bopal,Gota,4.36,4.1,,,,,,,288.6,19.24,4.7,4.53
2025-01-17,10:20:50,CNR5096790,Success,CUS91982,Prime Sedan,Ranip,Gota,6.26,4.17,,,,,,,286.8,19.12,3.72,4.2
2025-01-11,07:39:35,CNR6144517,Success,CUS82607,Mini,Sabarmati,Sola,5.76,5.05,,,,,,,261.36,14.52,3.95,3.74
2025-01-30,22:47:03,CNR1294489,Success,CUS45020,Bike,Nikol,Odhav,2.51,5.29,,,,,,,139.75,5.19,4.09,4.26
2025-01-31,22:53:13,CNR8376563,Success,CUS27829,Prime SUV,Bapugar,Dani Limda,9.94,2.41,,,,,,,108.48,3.21,4.81,3.6
2025-01-23,01:08:31,CNR5359142,Cancelled by Customer,CUS31436,Prime Sedan,Raipur,Prahlad gar,,,1,Driver is not moving towards pickup location,,,,,168.3,11.22,,
2025-01-04,00:51:58,CNR5862565,Success,CUS63075,Bike,Motera,Ranip,3.39,5.06,,,,,,,259.92,14.44,4.36,4.62
2025-01-20,11:34:33,CNR3621971,Cancelled by Driver,CUS76519,Mini,Dariyapur,Judges Bunglow,,,,,1,Persol & Car related issues,,,136.65,9.11,,
2025-01-01,02:36:45,CNR8250811,Success,CUS22661,Prime Plus,rol,Gurukul,4.06,7.26,,,,,,,115.95,7.73,4.42,4.56
2025-01-18,18:27:19,CNR5754113,Success,CUS33025,Prime SUV,Vastrapur,Behrampura,7.1,6.82,,,,,,,148.46,4.47,4.51,4.48
2025-01-11,17:09:19,CNR3406193,Incomplete,CUS94875,eBike,Raipur,Satellite,,,,,,,1,Other Issue,273.96,15.22,,
2025-01-10,19:59:32,CNR6409786,Success,CUS39932,Prime SUV,Shahibaug,Paldi,4,3.37,,,,,,,165.75,11.05,3.83,3.77
2025-01-15,12:38:01,CNR2120983,Incomplete,CUS23344,Mini,Chandkheda,Memgar,,,,,,,1,Customer Demand,252.9,16.86,,
2025-01-19,10:22:39,CNR9412607,Success,CUS98933,Mini,rol,Ellis Bridge,5.11,4.52,,,,,,,318.06,17.67,3.68,4.77
2025-01-03,14:09:48,CNR5987290,Success,CUS85452,Auto,Nikol,roda,3.36,2.2,,,,,,,117.04,4.07,4.73,4.84
2025-01-01,11:25:25,CNR2130108,Success,CUS97244,Prime Sedan,Dani Limda,Jamalpur,2.32,2.4,,,,,,,298.65,19.91,3.8,4.27
2025-01-04,15:31:22,CNR7646258,Incomplete,CUS92366,Prime Plus,Kalupur,Science City,,,,,,,1,Vehicle Breakdown,108.27,4.9,,
2025-01-11,04:31:35,CNR3132228,Success,CUS66294,Auto,roda,Vastrapur,7.38,3.24,,,,,,,188.28,10.46,4.61,4.33
2025-01-20,18:09:46,CNR4119108,Success,CUS44661,Bike,roda,Ghatlodia,2.97,5.19,,,,,,,251.85,16.79,4.91,4.94
2025-01-24,17:04:35,CNR4714300,Success,CUS42603,Bike,Gota,Ambawadi,4.27,7.12,,,,,,,159.9,10.66,4.45,4.36
2025-01-15,05:10:32,CNR6514795,Success,CUS44181,Prime SUV,Lambha,Sindhu Bhavan,3.93,2.93,,,,,,,174.75,11.65,4.47,4.75
2025-01-17,00:59:31,CNR2582058,Success,CUS72907,Bike,Judges Bunglow,Jodhpur,4.96,7.02,,,,,,,126.91,6.21,4.92,3.89
2025-01-23,05:09:53,CNR7660799,Incomplete,CUS54686,Mini,Behrampura,Vastrapur,,,,,,,1,Other Issue,171.75,11.45,,
2025-01-06,21:18:15,CNR7634594,Success,CUS64592,Mini,Ranip,Thaltej,9.42,3.03,,,,,,,224.7,14.98,4.54,4.1
2025-01-10,18:52:59,CNR3586064,Cancelled by Driver,CUS74195,Prime Plus,Behrampura,ranpura,,,,,1,Customer related issue,,,262.2,17.48,,
2025-01-11,01:26:51,CNR2627401,Incomplete,CUS58590,Prime SUV,Gurukul,Behrampura,,,,,,,1,Customer Demand,229.32,12.74,,
2025-01-17,05:47:37,CNR8202101,Cancelled by Driver,CUS13471,Auto,Sindhu Bhavan,Dariyapur,,,,,1,Customer related issue,,,138.6,9.24,,
2025-01-06,18:38:22,CNR1593036,Cancelled by Driver,CUS85303,Auto,Sabarmati,Sabarmati,,,,,1,The customer was coughing/sick,,,223.95,14.93,,
2025-01-19,15:16:53,CNR8241369,Success,CUS97174,Auto,Odhav,Odhav,6.98,3.24,,,,,,,175.32,9.74,4.94,4.5
2025-01-27,22:30:12,CNR9488531,Success,CUS68426,Mini,Prahlad gar,Shahibaug,8.19,3.87,,,,,,,130.95,8.73,3.88,4.45
2025-01-19,21:50:15,CNR3771065,Success,CUS43895,Mini,Khokhra,Lambha,4.67,6.15,,,,,,,176.94,9.83,4,4.86
2025-01-06,06:47:52,CNR1925400,Incomplete,CUS28363,eBike,Memgar,Jodhpur,,,,,,,1,Other Issue,220.95,14.73,,
2025-01-31,05:29:25,CNR5132665,Cancelled by Customer,CUS69724,eBike,Rakhial,Odhav,,,1,Driver is not moving towards pickup location,,,,,224.25,14.95,,
2025-01-05,19:45:02,CNR6885291,Cancelled by Driver,CUS44137,eBike,Odhav,Vas,,,,,1,The customer was coughing/sick,,,130.68,7.26,,
2025-01-01,04:18:40,CNR8296784,Success,CUS66752,Prime Plus,Bopal,vrangpura,6.19,3.6,,,,,,,274.05,18.27,3.9,3.96
2025-01-29,22:00:44,CNR4726897,Incomplete,CUS18386,Auto,Vejalpur,ranpura,,,,,,,1,Customer Demand,91.21,3.94,,
2025-01-24,01:35:59,CNR6122381,Success,CUS33914,Prime Plus,rol,Odhav,6.29,5.68,,,,,,,288.6,19.24,4.39,3.57
2025-01-21,17:43:08,CNR6671299,Success,CUS76679,Mini,Dariyapur,Shahibaug,4.59,2.46,,,,,,,117.45,7.83,4.47,4.01
2025-01-19,15:17:13,CNR9230325,Incomplete,CUS73153,Bike,Kankaria,Gurukul,,,,,,,1,Other Issue,340.56,18.92,,
2025-01-10,23:38:01,CNR7113809,Success,CUS39161,Mini,Sabarmati,Ambawadi,3.82,5.22,,,,,,,110.55,7.37,4.36,4.91
2025-01-30,15:44:51,CNR2021785,Incomplete,CUS40195,Prime SUV,Ellis Bridge,Manigar,,,,,,,1,Customer Demand,104.67,2.85,,
2025-01-26,12:49:15,CNR5800075,Success,CUS78880,Prime SUV,Bopal,Shahpur,4.1,4.27,,,,,,,117.61,3.75,4.92,4.73
2025-01-28,02:20:58,CNR9642602,Success,CUS62641,Bike,Isanpur,Science City,8.71,7.46,,,,,,,226.35,15.09,4.73,3.79
2025-01-24,10:25:19,CNR8530202,Cancelled by Driver,CUS12962,Prime Sedan,Vejalpur,Gota,,,,,1,More than permitted people in there,,,197.85,13.19,,
2025-01-04,14:04:41,CNR5480022,Success,CUS96695,Mini,Dariyapur,ranpura,7.59,6.42,,,,,,,127.26,7.07,4.12,4.51
2025-01-31,13:18:59,CNR1748285,Success,CUS34901,Auto,Sindhu Bhavan,Paldi,8.84,5.71,,,,,,,193.35,12.89,4.64,4.56
2025-01-20,15:35:40,CNR4212039,Cancelled by Driver,CUS21995,Mini,Lambha,SG Highway,,,,,1,The customer was coughing/sick,,,176.1,11.74,,
2025-01-18,08:35:25,CNR6844019,Cancelled by Driver,CUS82820,Prime Sedan,Sindhu Bhavan,Kalupur,,,,,1,Persol & Car related issues,,,82.6,5.02,,
2025-01-08,01:10:59,CNR4217012,Cancelled by Driver,CUS95122,Mini,Kankaria,Sabarmati,,,,,1,The customer was coughing/sick,,,171.45,11.43,,
2025-01-04,02:06:15,CNR8305715,Success,CUS29119,Prime Sedan,SG Highway,roda,3.23,5.55,,,,,,,296.46,16.47,3.82,4.2
2025-01-28,07:04:46,CNR8092244,Success,CUS75951,Mini,Paldi,Vastrapur,2.84,4.11,,,,,,,220.05,14.67,3.69,4.98
2025-01-11,04:59:15,CNR5985407,Success,CUS34568,Prime Plus,Nikol,Ghatlodia,3.86,7.3,,,,,,,111.07,4.35,4.28,3.86
2025-01-23,00:36:05,CNR6836923,Incomplete,CUS75227,Bike,Kankaria,Saraspur,,,,,,,1,Vehicle Breakdown,88.03,5.94,,
2025-01-29,07:01:55,CNR1482470,Cancelled by Customer,CUS70501,Prime Plus,Vastrapur,Rakhial,,,1,Driver is not moving towards pickup location,,,,,108.23,3.68,,
2025-01-07,13:13:28,CNR6139513,Success,CUS89930,Auto,Prahlad gar,rol,9.93,3.76,,,,,,,275.4,18.36,4.59,4.56
2025-01-19,12:30:27,CNR8932732,Cancelled by Driver,CUS86670,Mini,Dariyapur,Paldi,,,,,1,The customer was coughing/sick,,,109.63,2.97,,
2025-01-23,04:24:01,CNR6514536,Success,CUS31496,eBike,Lambha,Sola,8.83,6.55,,,,,,,128.25,8.55,3.8,3.89
2025-01-12,21:27:04,CNR4155655,Incomplete,CUS65953,Auto,Shahibaug,Sola,,,,,,,1,Other Issue,261.9,14.55,,
2025-01-07,12:56:19,CNR4141286,Success,CUS15908,Auto,vrangpura,Ranip,4.88,5.83,,,,,,,118.05,1.73,4.72,3.53
2025-01-24,16:17:29,CNR2096745,Success,CUS69456,eBike,Bodakdev,Chandkheda,3.68,3.54,,,,,,,264.15,17.61,3.82,4.33
2025-01-10,16:51:26,CNR4519960,Incomplete,CUS30200,Prime SUV,vrangpura,rol,,,,,,,1,Other Issue,155.4,10.36,,
2025-01-12,13:05:16,CNR6422941,Success,CUS98387,Auto,Bodakdev,Kalupur,2.23,3.77,,,,,,,206.46,11.47,4.22,3.63
2025-01-06,20:42:45,CNR7656524,Cancelled by Driver,CUS74239,Bike,Thaltej,Chandkheda,,,,,1,More than permitted people in there,,,215.55,14.37,,
2025-01-03,14:51:52,CNR7937648,Success,CUS71868,Prime Sedan,Gurukul,Vejalpur,5.83,2.37,,,,,,,267.6,17.84,4.73,3.71
2025-01-04,16:39:21,CNR7614409,Success,CUS57657,Auto,Khokhra,Odhav,5.87,3.53,,,,,,,278.64,15.48,4.22,4.94
